seqId,BLASTN,CLARK,KRAKEN,MetaPhlAn,TIPP
S_enterica_MiSeq.613279,28901,59201,0,1194154,0
S_enterica_MiSeq.613537,28901,1267753,0,859199,0
S_enterica_MiSeq.616045,0,543,0,1333849,0
S_enterica_MiSeq.616232,28901,59201,0,149539,0
S_enterica_MiSeq.616561,28901,59201,0,1208611,0
S_enterica_MiSeq.616640,28901,1267753,0,859199,0
S_enterica_MiSeq.618861,28901,59201,0,1208611,0
S_enterica_MiSeq.618907,28901,439843,0,859199,0
S_enterica_MiSeq.619101,28901,1267753,0,859199,0
S_enterica_MiSeq.621576,28901,59201,0,149539,0
S_enterica_MiSeq.622088,28901,59201,0,149539,0
S_enterica_MiSeq.623027,28901,59201,0,1194154,0
S_enterica_MiSeq.624172,28901,59201,0,90371,0
S_enterica_MiSeq.625035,28901,59201,0,90371,0
S_enterica_MiSeq.627214,28901,59201,0,859199,0
S_enterica_MiSeq.628347,28901,59201,0,90371,0
S_enterica_MiSeq.628435,28901,59201,0,149539,0
S_enterica_MiSeq.628965,28901,59201,0,90371,0
S_enterica_MiSeq.630713,28901,439843,0,1194154,0
S_enterica_MiSeq.631235,0,0,0,859199,0
S_enterica_MiSeq.632770,28901,59201,0,149539,0
S_enterica_MiSeq.632941,28901,439843,0,1194154,0
S_enterica_MiSeq.633686,28901,439843,0,1194154,0
S_enterica_MiSeq.634563,28901,1267753,0,859199,0
S_enterica_MiSeq.636002,28901,59201,0,859199,0
S_enterica_MiSeq.637761,28901,59201,0,149539,0
S_enterica_MiSeq.637785,28901,59201,0,98360,0
S_enterica_MiSeq.638623,28901,28901,0,1386967,0
S_enterica_MiSeq.639725,28901,28901,0,859199,0
S_enterica_MiSeq.639850,28901,1173427,0,859199,0
S_enterica_MiSeq.639854,28901,59201,0,149539,0
S_enterica_MiSeq.640753,28901,59201,0,1194154,0
S_enterica_MiSeq.640959,28901,59201,0,149539,0
S_enterica_MiSeq.641079,28901,59201,0,119912,0
S_enterica_MiSeq.641575,28901,59201,0,149539,0
S_enterica_MiSeq.642231,28901,439843,0,1194154,0
S_enterica_MiSeq.642245,28901,59201,0,149539,0
S_enterica_MiSeq.642547,28901,59201,0,1194154,0
S_enterica_MiSeq.642821,28901,59201,0,1194154,0
S_enterica_MiSeq.642829,28901,59201,0,1194154,0
S_enterica_MiSeq.643010,28901,59201,0,149539,0
S_enterica_MiSeq.643211,28901,59201,0,149539,0
S_enterica_MiSeq.643628,28901,439843,0,859199,0
S_enterica_MiSeq.644131,28901,439843,0,1194154,0
S_enterica_MiSeq.644777,0,59201,0,149539,0
S_enterica_MiSeq.645204,28901,59201,0,859199,0
S_enterica_MiSeq.646540,28901,59201,0,149539,0
S_enterica_MiSeq.649060,28901,59201,0,859199,0
S_enterica_MiSeq.649930,28901,54388,0,859199,0
S_enterica_MiSeq.651018,28901,59201,0,0,0
S_enterica_MiSeq.651132,28901,439843,0,1208611,0
S_enterica_MiSeq.651852,28901,1267753,0,1208611,0
S_enterica_MiSeq.65292,28901,59201,0,1194154,0
S_enterica_MiSeq.654629,0,543,0,562,0
S_enterica_MiSeq.656240,1007105,1007105,0,859199,0
S_enterica_MiSeq.656327,28901,59201,0,149539,0
S_enterica_MiSeq.657194,28901,1267753,0,1208611,0
S_enterica_MiSeq.65884,28901,439843,0,1194154,0
S_enterica_MiSeq.66026,28901,59201,0,1194154,0
S_enterica_MiSeq.661169,28901,59201,0,1194154,0
S_enterica_MiSeq.661420,28901,59201,0,1194154,0
S_enterica_MiSeq.662112,28901,59201,0,90371,0
S_enterica_MiSeq.664120,28901,1064551,0,859199,0
S_enterica_MiSeq.664704,28901,59201,0,859199,0
S_enterica_MiSeq.66668,28901,59201,0,1208611,0
S_enterica_MiSeq.666894,0,0,0,0,0
S_enterica_MiSeq.666920,28901,59201,0,90371,0
S_enterica_MiSeq.667353,28901,1267753,0,1208611,0
S_enterica_MiSeq.667775,28901,59201,0,859199,0
S_enterica_MiSeq.668185,28901,59201,0,149539,0
S_enterica_MiSeq.669596,28901,321314,135622,859199,0
S_enterica_MiSeq.670183,28901,1016998,0,859199,0
S_enterica_MiSeq.67244,0,0,0,859199,0
S_enterica_MiSeq.673055,0,543,0,679895,0
S_enterica_MiSeq.675367,28901,59201,0,859199,0
S_enterica_MiSeq.675480,28901,59201,0,859199,0
S_enterica_MiSeq.677451,28901,1267753,0,859199,0
S_enterica_MiSeq.677654,28901,59201,0,859199,0
S_enterica_MiSeq.680155,28901,59201,0,149539,0
S_enterica_MiSeq.680416,0,0,0,859199,0
S_enterica_MiSeq.680790,28901,59201,0,1029983,0
S_enterica_MiSeq.680914,28901,59201,0,1194154,0
S_enterica_MiSeq.681184,28901,59201,0,119912,0
S_enterica_MiSeq.681302,28901,59201,0,1194154,0
S_enterica_MiSeq.681990,28901,59201,0,149539,0
S_enterica_MiSeq.68225,28901,59201,0,859199,0
S_enterica_MiSeq.683460,28901,1267753,0,859199,0
S_enterica_MiSeq.687126,28901,439843,0,859199,0
S_enterica_MiSeq.688365,0,543,0,562,0
S_enterica_MiSeq.688462,28901,59201,0,1029983,0
S_enterica_MiSeq.692745,28901,1267753,0,859199,0
S_enterica_MiSeq.694673,28901,59201,0,149539,0
S_enterica_MiSeq.695038,28901,28901,0,149539,0
S_enterica_MiSeq.69657,28901,59201,0,859199,0
S_enterica_MiSeq.69674,28901,59201,0,1386967,0
S_enterica_MiSeq.69692,28901,59201,0,859199,0
S_enterica_MiSeq.698046,28901,59201,0,1194154,0
S_enterica_MiSeq.698447,28901,59201,0,859199,0
S_enterica_MiSeq.699511,0,0,0,859199,0
S_enterica_MiSeq.700377,28901,59201,0,149539,0
S_enterica_MiSeq.701706,28901,59201,0,149539,0
S_enterica_MiSeq.701720,28901,59201,0,149539,0
S_enterica_MiSeq.703231,28901,59201,0,859199,0
S_enterica_MiSeq.703255,28901,439843,0,1194154,0
S_enterica_MiSeq.704139,28901,1267753,0,859199,0
S_enterica_MiSeq.704535,28901,439843,0,1194154,0
S_enterica_MiSeq.704814,28901,439843,0,859199,0
S_enterica_MiSeq.7052,28901,59201,0,149539,0
S_enterica_MiSeq.707022,28901,59201,0,90371,0
S_enterica_MiSeq.70750,28901,59201,0,1208611,0
S_enterica_MiSeq.708600,28901,59201,0,859199,0
S_enterica_MiSeq.708606,28901,1267753,0,859199,0
S_enterica_MiSeq.708829,28901,59201,0,1194154,0
S_enterica_MiSeq.709219,28901,59201,0,1194154,0
S_enterica_MiSeq.711466,28901,59201,0,119912,0
S_enterica_MiSeq.712138,28901,1267753,133448,859199,0
S_enterica_MiSeq.712863,28901,59201,0,90371,0
S_enterica_MiSeq.713010,28901,59201,0,859199,0
S_enterica_MiSeq.714371,101570,101570,0,859199,0
S_enterica_MiSeq.720173,28901,59201,0,149539,0
S_enterica_MiSeq.720284,28901,59201,0,149539,0
S_enterica_MiSeq.720442,28901,59201,0,859199,0
S_enterica_MiSeq.722032,28901,59201,0,149539,0
S_enterica_MiSeq.723611,28901,59201,0,149539,0
S_enterica_MiSeq.723619,28901,59201,0,149539,0
S_enterica_MiSeq.723860,28901,59201,0,90371,0
S_enterica_MiSeq.724984,28901,41514,0,859199,0
S_enterica_MiSeq.725581,28901,439843,0,859199,0
S_enterica_MiSeq.725702,28901,439843,0,1208611,0
S_enterica_MiSeq.727157,28901,59201,0,859199,0
S_enterica_MiSeq.727662,28901,59201,0,90371,0
S_enterica_MiSeq.728889,28901,439843,0,1194154,0
S_enterica_MiSeq.730124,28901,1267753,0,859199,0
S_enterica_MiSeq.730370,28901,439843,0,1194154,0
S_enterica_MiSeq.731527,28901,59201,0,149539,0
S_enterica_MiSeq.731883,28901,439843,0,1194154,0
S_enterica_MiSeq.732560,28901,439843,0,1194154,0
S_enterica_MiSeq.734837,28901,439843,0,1194154,0
S_enterica_MiSeq.738235,28901,59201,0,149539,0
S_enterica_MiSeq.738496,28901,59201,0,859199,0
S_enterica_MiSeq.739719,28901,59201,0,149539,0
S_enterica_MiSeq.74010,28901,59201,0,149539,0
S_enterica_MiSeq.740396,28901,59201,0,859199,0
S_enterica_MiSeq.74044,28901,90370,0,859199,0
S_enterica_MiSeq.743020,28901,1271863,0,859199,0
S_enterica_MiSeq.744372,28901,59201,0,1194154,0
S_enterica_MiSeq.745042,28901,59201,0,149539,0
S_enterica_MiSeq.745088,28901,59201,0,149539,0
S_enterica_MiSeq.746055,28901,59201,0,149539,0
S_enterica_MiSeq.749496,28901,59201,0,90371,0
S_enterica_MiSeq.749670,28901,59201,0,90371,0
S_enterica_MiSeq.749760,28901,439843,0,1194154,0
S_enterica_MiSeq.750533,28901,59201,0,149539,0
S_enterica_MiSeq.753102,28901,59201,0,149539,0
S_enterica_MiSeq.753311,28901,59201,0,149539,0
S_enterica_MiSeq.753426,28901,59201,0,119912,0
S_enterica_MiSeq.753971,28901,1267753,0,1208611,0
S_enterica_MiSeq.754238,28901,59201,0,90371,0
S_enterica_MiSeq.755779,28901,1267753,0,859199,0
S_enterica_MiSeq.756823,28901,59201,0,149539,0
S_enterica_MiSeq.757130,28901,439843,0,1194154,0
S_enterica_MiSeq.757798,28901,59201,0,149539,0
S_enterica_MiSeq.759247,28901,59201,0,1194154,0
S_enterica_MiSeq.760884,28901,59201,0,149539,0
S_enterica_MiSeq.762104,28901,59201,0,1194154,0
S_enterica_MiSeq.764694,0,590,0,149539,0
S_enterica_MiSeq.764700,28901,439843,0,1194154,0
S_enterica_MiSeq.764945,28901,59201,0,149539,0
S_enterica_MiSeq.765016,28901,1267753,0,859199,0
S_enterica_MiSeq.765557,28901,59201,0,149539,0
S_enterica_MiSeq.768159,28901,59201,590,859199,0
S_enterica_MiSeq.768165,28901,59201,0,1194154,0
S_enterica_MiSeq.768329,28901,59201,0,90371,0
S_enterica_MiSeq.768685,28901,59201,0,119912,0
S_enterica_MiSeq.769351,28901,59201,0,98360,0
S_enterica_MiSeq.769578,28901,1267753,0,1208611,0
S_enterica_MiSeq.769614,28901,439843,0,1208611,0
S_enterica_MiSeq.770697,28901,59201,0,149539,0
S_enterica_MiSeq.771897,28901,59201,0,859199,0
S_enterica_MiSeq.773945,28901,1267753,0,1208611,0
S_enterica_MiSeq.776302,1168549,1168549,0,859199,0
S_enterica_MiSeq.776595,28901,59201,0,98360,0
S_enterica_MiSeq.77722,0,1,0,859199,0
S_enterica_MiSeq.777599,28901,439843,0,1208611,0
S_enterica_MiSeq.778021,28901,439843,0,1208611,0
S_enterica_MiSeq.778048,28901,59201,0,859199,0
S_enterica_MiSeq.778094,28901,59201,0,149539,0
S_enterica_MiSeq.778621,28901,59201,0,859199,0
S_enterica_MiSeq.778804,28901,59201,0,1194154,0
S_enterica_MiSeq.778875,28901,59201,0,149539,0
S_enterica_MiSeq.779891,28901,59201,0,1194154,0
S_enterica_MiSeq.780702,28901,59201,0,90371,0
S_enterica_MiSeq.7819,28901,1267753,0,859199,0
S_enterica_MiSeq.785499,28901,59201,0,1208611,0
S_enterica_MiSeq.786361,28901,59201,0,90371,0
S_enterica_MiSeq.786662,28901,59201,0,149539,0
S_enterica_MiSeq.786745,28901,59201,0,1194154,0
S_enterica_MiSeq.787267,28901,59201,0,149539,0
S_enterica_MiSeq.788632,28901,59201,0,90371,0
S_enterica_MiSeq.789498,28901,59201,0,1194154,0
S_enterica_MiSeq.789569,28901,59201,590,90371,0
S_enterica_MiSeq.791727,0,0,0,0,0
S_enterica_MiSeq.793557,28901,59201,0,149539,0
S_enterica_MiSeq.793736,28901,59201,0,859199,0
S_enterica_MiSeq.794583,28901,59201,0,1194154,0
S_enterica_MiSeq.795577,28901,59201,0,149539,0
S_enterica_MiSeq.795802,28901,59201,723,859199,0
S_enterica_MiSeq.795809,28901,59201,0,859199,0
S_enterica_MiSeq.797040,28901,108619,0,859199,0
S_enterica_MiSeq.797173,28901,59201,0,1194154,0
S_enterica_MiSeq.797221,28901,59201,0,1194154,0
S_enterica_MiSeq.798822,28901,59201,0,119912,0
S_enterica_MiSeq.800582,28901,59201,0,859199,0
S_enterica_MiSeq.801166,0,590,0,149539,0
S_enterica_MiSeq.801727,28901,59201,0,1208611,0
S_enterica_MiSeq.803876,28901,1271863,0,859199,0
S_enterica_MiSeq.803914,28901,59201,0,1194154,0
S_enterica_MiSeq.804524,28901,59201,0,1194154,0
S_enterica_MiSeq.805437,28901,59201,0,859199,0
S_enterica_MiSeq.808379,28901,59201,0,90371,0
S_enterica_MiSeq.809365,28901,59201,0,1208611,0
S_enterica_MiSeq.81085,0,590,0,1194154,0
S_enterica_MiSeq.810965,28901,59201,0,149539,0
S_enterica_MiSeq.811084,28901,1267753,0,984211,0
S_enterica_MiSeq.811994,28901,59201,0,859199,0
S_enterica_MiSeq.81265,28901,439843,0,1208611,0
S_enterica_MiSeq.813555,28901,1267753,0,859199,0
S_enterica_MiSeq.814321,28901,59201,0,90371,0
S_enterica_MiSeq.814563,28901,108619,0,859199,0
S_enterica_MiSeq.81491,28901,59201,0,859199,0
S_enterica_MiSeq.815334,28901,90370,0,859199,0
S_enterica_MiSeq.8166,28901,59201,0,90371,0
S_enterica_MiSeq.816923,28901,59201,0,119912,0
S_enterica_MiSeq.817121,28901,59201,0,0,0
S_enterica_MiSeq.818045,28901,59201,0,149539,0
S_enterica_MiSeq.818459,28901,59201,0,90371,0
S_enterica_MiSeq.818659,28901,59201,0,859199,0
S_enterica_MiSeq.819577,28901,59201,0,1194154,0
S_enterica_MiSeq.820183,28901,59201,0,98360,0
S_enterica_MiSeq.820755,28901,59201,0,859199,0
S_enterica_MiSeq.820991,28901,59201,0,1029983,0
S_enterica_MiSeq.821067,28901,1267753,0,859199,0
S_enterica_MiSeq.821516,28901,59201,0,1194154,0
S_enterica_MiSeq.824176,0,543,0,1386967,0
S_enterica_MiSeq.825004,28901,59201,0,149539,0
S_enterica_MiSeq.828136,28901,59201,0,149539,0
S_enterica_MiSeq.828467,28901,59201,0,859199,0
S_enterica_MiSeq.829871,28901,58095,0,1406860,0
S_enterica_MiSeq.832535,28901,59201,0,859199,0
S_enterica_MiSeq.832651,28901,59201,0,149539,0
S_enterica_MiSeq.834283,28901,59201,0,1194154,0
S_enterica_MiSeq.834570,28901,59201,0,119912,0
S_enterica_MiSeq.834597,28901,59201,0,859199,0
S_enterica_MiSeq.834676,28901,59201,0,859199,0
S_enterica_MiSeq.834814,28901,59201,0,90371,0
S_enterica_MiSeq.835588,28901,59201,0,1029983,0
S_enterica_MiSeq.835803,28901,28901,0,1386967,0
S_enterica_MiSeq.836912,28901,59201,561,1208611,0
S_enterica_MiSeq.838051,28901,59201,0,149539,0
S_enterica_MiSeq.838109,28901,59201,0,859199,0
S_enterica_MiSeq.838364,28901,59201,0,149539,0
S_enterica_MiSeq.838519,28901,59201,0,119912,0
S_enterica_MiSeq.83886,562,562,0,859199,0
S_enterica_MiSeq.839022,28901,59201,0,1208611,0
S_enterica_MiSeq.843062,28901,59201,0,149539,0
S_enterica_MiSeq.843423,28901,59201,0,90371,0
S_enterica_MiSeq.845586,28901,1267753,0,1208611,0
S_enterica_MiSeq.846960,28901,59201,0,859199,0
S_enterica_MiSeq.847588,28901,59201,0,149539,0
S_enterica_MiSeq.848299,28901,28901,0,1386967,0
S_enterica_MiSeq.851132,28901,59201,0,90371,0
S_enterica_MiSeq.851737,28901,59201,0,1194154,0
S_enterica_MiSeq.853592,0,0,2100,859199,0
S_enterica_MiSeq.85417,28901,59201,0,859199,0
S_enterica_MiSeq.854196,0,543,0,149539,0
S_enterica_MiSeq.854887,28901,1271863,0,859199,0
S_enterica_MiSeq.855606,28901,59201,0,119912,0
S_enterica_MiSeq.857070,28901,59201,0,149539,0
S_enterica_MiSeq.8573,28901,59201,0,859199,0
S_enterica_MiSeq.857373,28901,59201,0,149539,0
S_enterica_MiSeq.85776,28901,59201,0,1208611,0
S_enterica_MiSeq.859002,28901,59201,0,1208611,0
S_enterica_MiSeq.860257,28901,59201,0,149539,0
S_enterica_MiSeq.860345,28901,59201,0,1194154,0
S_enterica_MiSeq.861373,28901,28901,0,1386967,0
S_enterica_MiSeq.862259,28901,59201,0,1194154,0
S_enterica_MiSeq.862690,28901,59201,0,1194154,0
S_enterica_MiSeq.862910,28901,28901,0,859199,0
S_enterica_MiSeq.864164,28901,59201,0,1029983,0
S_enterica_MiSeq.8644,28901,1271863,0,859199,0
S_enterica_MiSeq.864791,28901,59201,0,1194154,0
S_enterica_MiSeq.866313,1168549,1168549,0,859199,0
S_enterica_MiSeq.867544,28901,439843,0,1194154,0
S_enterica_MiSeq.869504,28901,59201,0,859199,0
S_enterica_MiSeq.869696,28901,59201,0,1208611,0
S_enterica_MiSeq.86984,28901,59201,0,149539,0
S_enterica_MiSeq.870713,28901,59201,0,859199,0
S_enterica_MiSeq.871078,28901,1267753,0,859199,0
S_enterica_MiSeq.872141,28901,59201,590,1029983,0
S_enterica_MiSeq.872155,28901,59201,0,859199,0
S_enterica_MiSeq.873879,28901,59201,0,1194154,0
S_enterica_MiSeq.873894,28901,1267753,0,859199,0
S_enterica_MiSeq.87551,28901,59201,0,149539,0
S_enterica_MiSeq.875866,28901,59201,0,859199,0
S_enterica_MiSeq.875982,28901,59201,0,0,0
S_enterica_MiSeq.876247,28901,1267753,0,1194154,0
S_enterica_MiSeq.876820,28901,59201,0,90371,0
S_enterica_MiSeq.877341,28901,439843,0,859199,0
S_enterica_MiSeq.882299,0,0,0,0,0
S_enterica_MiSeq.883608,28901,59201,0,1194154,0
S_enterica_MiSeq.883642,28901,59201,0,149539,0
S_enterica_MiSeq.884436,28901,28901,0,149539,0
S_enterica_MiSeq.884613,28901,59201,0,1208611,0
S_enterica_MiSeq.886148,0,0,0,0,0
S_enterica_MiSeq.887391,28901,59201,0,859199,0
S_enterica_MiSeq.889909,28901,439843,0,859199,0
S_enterica_MiSeq.890343,28901,59201,0,1194154,0
S_enterica_MiSeq.890691,28901,58095,0,1208611,0
S_enterica_MiSeq.890829,28901,59201,0,90371,0
S_enterica_MiSeq.890986,28901,59201,0,1194154,0
S_enterica_MiSeq.89099,28901,59201,0,149539,0
S_enterica_MiSeq.891713,28901,59201,0,149539,0
S_enterica_MiSeq.892389,28901,1267753,0,859199,0
S_enterica_MiSeq.894477,0,543,1385,1386967,0
S_enterica_MiSeq.894869,28901,59201,0,149539,0
S_enterica_MiSeq.89494,28901,59201,0,1194154,0
S_enterica_MiSeq.89555,28901,59201,0,90371,0
S_enterica_MiSeq.896137,28901,59201,0,1194154,0
S_enterica_MiSeq.897846,1168549,1168549,0,859199,0
S_enterica_MiSeq.897884,28901,59201,0,1194154,0
S_enterica_MiSeq.901077,28901,59201,0,1208611,0
S_enterica_MiSeq.902614,28901,59201,0,119912,0
S_enterica_MiSeq.904212,28901,59201,135624,859199,0
S_enterica_MiSeq.904241,28901,59201,0,1194154,0
S_enterica_MiSeq.904732,28901,59201,0,1208611,0
S_enterica_MiSeq.904733,28901,59201,0,859199,0
S_enterica_MiSeq.906905,28901,59201,0,149539,0
S_enterica_MiSeq.908695,28901,59201,0,859199,0
S_enterica_MiSeq.909623,28901,54388,0,1194154,0
S_enterica_MiSeq.910038,28901,59201,0,1194154,0
S_enterica_MiSeq.910467,0,0,0,859199,0
S_enterica_MiSeq.911382,28901,59201,0,859199,0
S_enterica_MiSeq.913631,28901,59201,0,1194154,0
S_enterica_MiSeq.914208,28901,59201,0,859199,0
S_enterica_MiSeq.914865,28901,59201,0,149539,0
S_enterica_MiSeq.915924,28901,59201,0,149539,0
S_enterica_MiSeq.916928,28901,1271863,0,859199,0
S_enterica_MiSeq.918173,28901,59201,0,149539,0
S_enterica_MiSeq.918306,28901,59201,0,859199,0
S_enterica_MiSeq.921691,28901,59201,0,859199,0
S_enterica_MiSeq.924031,28901,28901,0,1386967,0
S_enterica_MiSeq.925449,562,910348,0,859199,0
S_enterica_MiSeq.926231,28901,59201,0,859199,0
S_enterica_MiSeq.926570,0,1,0,149539,0
S_enterica_MiSeq.929510,28901,59201,0,859199,0
S_enterica_MiSeq.930800,28901,59201,0,859199,0
S_enterica_MiSeq.931272,28901,59201,0,859199,0
S_enterica_MiSeq.933113,28901,59201,0,119912,0
S_enterica_MiSeq.933443,28901,59201,0,149539,0
S_enterica_MiSeq.933642,28901,59201,0,149539,0
S_enterica_MiSeq.93403,28901,59201,0,859199,0
S_enterica_MiSeq.934260,28901,59201,0,859199,0
S_enterica_MiSeq.93432,28901,1267753,0,859199,0
S_enterica_MiSeq.935188,28901,439843,0,1194154,0
S_enterica_MiSeq.935454,28901,59201,0,149539,0
S_enterica_MiSeq.935474,28901,59201,0,859199,0
S_enterica_MiSeq.936423,0,543,0,562,0
S_enterica_MiSeq.936896,28901,59201,0,1194154,0
S_enterica_MiSeq.937156,28901,59201,0,90371,0
S_enterica_MiSeq.938369,28901,59201,0,149539,0
S_enterica_MiSeq.942084,28901,59201,0,149539,0
S_enterica_MiSeq.942964,28901,59201,0,1194154,0
S_enterica_MiSeq.943306,28901,59201,0,149539,0
S_enterica_MiSeq.944366,28901,611,0,859199,0
S_enterica_MiSeq.944796,0,0,0,859199,0
S_enterica_MiSeq.945733,28901,59201,0,90371,0
S_enterica_MiSeq.946112,28901,59201,0,1208611,0
S_enterica_MiSeq.947680,28901,59201,0,1208611,0
S_enterica_MiSeq.947962,28901,59201,0,859199,0
S_enterica_MiSeq.948418,28901,439843,0,859199,0
S_enterica_MiSeq.950879,28901,59201,0,859199,0
S_enterica_MiSeq.950918,28901,1267753,0,859199,0
S_enterica_MiSeq.953314,28901,1267753,0,1194154,0
S_enterica_MiSeq.957193,28901,108619,0,859199,0
S_enterica_MiSeq.957447,28901,59201,0,119912,0
S_enterica_MiSeq.957911,28901,59201,0,859199,0
S_enterica_MiSeq.959353,28901,59201,0,859199,0
S_enterica_MiSeq.961302,28901,59201,0,1194154,0
S_enterica_MiSeq.961629,28901,59201,0,1194154,0
S_enterica_MiSeq.96410,28901,59201,0,859199,0
S_enterica_MiSeq.96669,28901,439843,0,1194154,0
S_enterica_MiSeq.967390,28901,59201,0,149539,0
S_enterica_MiSeq.972123,28901,59201,0,859199,0
S_enterica_MiSeq.975003,28901,59201,0,1386967,0
S_enterica_MiSeq.975056,28901,1267753,0,1208611,0
S_enterica_MiSeq.975207,28901,59201,0,859199,0
S_enterica_MiSeq.976057,28901,59201,0,149539,0
S_enterica_MiSeq.977275,0,0,0,0,0
S_enterica_MiSeq.978201,28901,59201,0,90371,0
S_enterica_MiSeq.980487,28901,59201,0,859199,0
S_enterica_MiSeq.981948,28901,59201,0,1029983,0
S_enterica_MiSeq.985904,28901,59201,0,90371,0
S_enterica_MiSeq.987145,28901,439843,0,859199,0
S_enterica_MiSeq.99029,0,543,0,562,0
S_enterica_MiSeq.990938,28901,568709,0,859199,0
S_enterica_MiSeq.992287,28901,59201,0,119912,0
S_enterica_MiSeq.992312,28901,28901,0,149539,0
S_enterica_MiSeq.992821,28901,28901,0,119912,0
S_enterica_MiSeq.992978,28901,59201,0,1194154,0
S_enterica_MiSeq.993218,28901,59201,0,90371,0
S_enterica_MiSeq.994326,28901,1267753,0,859199,0
S_enterica_MiSeq.997576,28901,59201,0,90371,0
S_enterica_MiSeq.998515,28901,1267753,0,859199,0
S_enterica_MiSeq.999299,28901,59201,0,859199,0
S_enterica_MiSeq.99998,28901,28901,0,98360,0
V_cholerae_MiSeq.100356,666,666,0,1420885,0
V_cholerae_MiSeq.100820,666,666,0,1420885,0
V_cholerae_MiSeq.100951,666,666,28175,1420885,0
V_cholerae_MiSeq.103753,666,666,0,1147127,0
V_cholerae_MiSeq.105172,666,666,0,1420885,0
V_cholerae_MiSeq.107157,374840,374840,0,562,0
V_cholerae_MiSeq.107362,666,666,0,1420885,0
V_cholerae_MiSeq.107829,666,666,0,1420885,0
V_cholerae_MiSeq.107858,666,666,0,1420885,0
V_cholerae_MiSeq.108156,666,666,0,1420885,0
V_cholerae_MiSeq.108240,666,666,0,1420885,0
V_cholerae_MiSeq.108956,666,666,0,1420885,0
V_cholerae_MiSeq.109067,666,666,0,1420885,0
V_cholerae_MiSeq.109193,666,666,0,1420885,0
V_cholerae_MiSeq.111771,666,666,0,1134456,0
V_cholerae_MiSeq.112166,666,666,0,1420885,0
V_cholerae_MiSeq.114071,666,666,0,1420885,0
V_cholerae_MiSeq.114859,666,666,28172,1420885,0
V_cholerae_MiSeq.115184,666,666,0,1420885,0
V_cholerae_MiSeq.117309,666,666,0,1420885,0
V_cholerae_MiSeq.117868,666,666,0,1420885,0
V_cholerae_MiSeq.118227,666,666,0,1420885,0
V_cholerae_MiSeq.119036,666,666,0,1420885,0
V_cholerae_MiSeq.120398,666,666,0,1420885,0
V_cholerae_MiSeq.120727,666,127906,0,1147127,0
V_cholerae_MiSeq.121431,666,666,186803,1147127,0
V_cholerae_MiSeq.121500,666,666,0,1147127,0
V_cholerae_MiSeq.123878,666,666,0,1420885,0
V_cholerae_MiSeq.124229,666,666,0,1420885,0
V_cholerae_MiSeq.126592,666,666,0,1420885,0
V_cholerae_MiSeq.127612,666,666,0,1420885,0
V_cholerae_MiSeq.128547,666,666,0,1420885,0
V_cholerae_MiSeq.128918,666,666,0,1147127,0
V_cholerae_MiSeq.131266,666,666,0,666,0
V_cholerae_MiSeq.132097,666,666,0,1420885,0
V_cholerae_MiSeq.132378,666,666,0,1420885,0
V_cholerae_MiSeq.133140,666,666,0,1420885,0
V_cholerae_MiSeq.133745,666,666,0,1420885,0
V_cholerae_MiSeq.133823,666,666,0,1420885,0
V_cholerae_MiSeq.134480,666,127906,0,914149,0
V_cholerae_MiSeq.135704,666,666,0,1420885,0
V_cholerae_MiSeq.14109,666,666,0,1420885,0
V_cholerae_MiSeq.141727,666,666,0,1134456,0
V_cholerae_MiSeq.143083,666,666,0,1420885,0
V_cholerae_MiSeq.143209,666,666,0,1420885,0
V_cholerae_MiSeq.14480,666,666,0,1420885,0
V_cholerae_MiSeq.146040,666,666,0,1420885,0
V_cholerae_MiSeq.146274,666,666,727,1420885,0
V_cholerae_MiSeq.146619,666,666,0,1134456,0
V_cholerae_MiSeq.14840,666,666,0,1420885,0
V_cholerae_MiSeq.151458,666,127906,0,1134456,0
V_cholerae_MiSeq.153585,666,666,0,1420885,0
V_cholerae_MiSeq.154105,666,666,0,1420885,0
V_cholerae_MiSeq.154275,666,666,0,1420885,0
V_cholerae_MiSeq.15433,666,666,0,1420885,0
V_cholerae_MiSeq.155034,666,666,0,1420885,0
V_cholerae_MiSeq.155174,666,666,0,1420885,0
V_cholerae_MiSeq.155714,666,666,0,1147127,0
V_cholerae_MiSeq.156876,666,666,0,1420885,0
V_cholerae_MiSeq.157613,666,666,0,1147127,0
V_cholerae_MiSeq.158040,666,666,0,1420885,0
V_cholerae_MiSeq.158283,666,666,0,1420885,0
V_cholerae_MiSeq.158872,666,666,0,1134456,0
V_cholerae_MiSeq.158903,666,666,0,1420885,0
V_cholerae_MiSeq.159817,666,666,0,1420885,0
V_cholerae_MiSeq.161323,666,666,0,1420885,0
V_cholerae_MiSeq.16332,666,666,0,1420885,0
V_cholerae_MiSeq.163777,666,666,0,1420885,0
V_cholerae_MiSeq.16600,666,666,0,1147127,0
V_cholerae_MiSeq.16628,666,666,0,1420885,0
V_cholerae_MiSeq.166581,666,666,0,1420885,0
V_cholerae_MiSeq.167824,666,666,0,1420885,0
V_cholerae_MiSeq.168282,666,666,0,1420885,0
V_cholerae_MiSeq.169481,666,666,0,1147127,0
V_cholerae_MiSeq.170271,666,666,0,1134456,0
V_cholerae_MiSeq.171507,666,666,0,1420885,0
V_cholerae_MiSeq.171591,666,666,0,1420885,0
V_cholerae_MiSeq.171677,666,666,0,1420885,0
V_cholerae_MiSeq.172181,666,666,0,1420885,0
